Name,Trace_id,Point_id,Start_x,Start_y,Start_z,End_x,End_y,End_z,Cost,Cost_Mode
measurements.Trace,49,30,-11.2946,-5.3707,-37.8379,-11.3063,-5.31551,-37.8309,247,4
measurements.Trace,49,31,-11.3063,-5.31551,-37.8309,-11.2679,-5.27043,-37.8118,371,4
measurements.Trace,50,0,-11.2742,-4.91009,-37.9579,-11.2742,-4.91009,-37.9579,37,4
measurements.Trace,50,1,-11.2742,-4.91009,-37.9579,-11.3243,-4.86736,-37.9507,15,4
measurements.Trace,50,2,-11.3243,-4.86736,-37.9507,-11.3799,-4.83695,-37.9702,29,4
measurements.Trace,50,3,-11.3799,-4.83695,-37.9702,-11.4263,-4.79629,-37.9777,28,4
measurements.Trace,50,4,-11.4263,-4.79629,-37.9777,-11.4444,-4.73881,-37.9758,17,4
measurements.Trace,50,5,-11.4444,-4.73881,-37.9758,-11.4593,-4.68796,-38.0041,37,4
measurements.Trace,50,6,-11.4593,-4.68796,-38.0041,-11.4714,-4.62457,-38.0255,10,4
measurements.Trace,50,7,-11.4714,-4.62457,-38.0255,-11.4997,-4.57051,-38.0544,27,4
measurements.Trace,50,8,-11.4997,-4.57051,-38.0544,-11.5291,-4.55498,-38.1085,27,4
measurements.Trace,50,9,-11.5291,-4.55498,-38.1085,-11.57,-4.5091,-38.1345,36,4
measurements.Trace,50,10,-11.57,-4.5091,-38.1345,-11.598,-4.46711,-38.1553,21,4
measurements.Trace,50,11,-11.598,-4.46711,-38.1553,-11.6339,-4.4096,-38.1498,34,4
measurements.Trace,50,12,-11.6339,-4.4096,-38.1498,-11.6759,-4.36575,-38.1614,10,4
measurements.Trace,50,13,-11.6759,-4.36575,-38.1614,-11.6843,-4.31331,-38.1644,30,4
measurements.Trace,50,14,-11.6843,-4.31331,-38.1644,-11.7338,-4.27311,-38.187,29,4
measurements.Trace,50,15,-11.7338,-4.27311,-38.187,-11.7784,-4.22516,-38.1983,36,4
measurements.Trace,50,16,-11.7784,-4.22516,-38.1983,-11.8315,-4.18289,-38.2061,18,4
measurements.Trace,50,17,-11.8315,-4.18289,-38.2061,-11.8537,-4.16051,-38.2242,7,4
measurements.Trace,50,18,-11.8537,-4.16051,-38.2242,-11.8639,-4.11147,-38.2032,18,4
measurements.Trace,50,19,-11.8639,-4.11147,-38.2032,-11.9012,-4.07653,-38.2109,13,4
measurements.Trace,50,20,-11.9012,-4.07653,-38.2109,-11.9367,-4.05094,-38.2296,9,4
measurements.Trace,50,21,-11.9367,-4.05094,-38.2296,-11.9546,-4.02218,-38.2268,4,4
measurements.Trace,50,22,-11.9546,-4.02218,-38.2268,-11.9849,-3.98107,-38.1937,19,4
measurements.Trace,50,23,-11.9849,-3.98107,-38.1937,-12.0056,-3.93224,-38.1785,38,4
measurements.Trace,50,24,-12.0056,-3.93224,-38.1785,-12.0194,-3.88113,-38.1427,34,4
measurements.Trace,50,25,-12.0194,-3.88113,-38.1427,-12.0648,-3.83842,-38.1647,33,4
measurements.Trace,50,26,-12.0648,-3.83842,-38.1647,-12.0971,-3.79573,-38.161,12,4
measurements.Trace,50,27,-12.0971,-3.79573,-38.161,-12.1077,-3.74737,-38.1352,37,4
measurements.Trace,50,28,-12.1077,-3.74737,-38.1352,-12.1441,-3.69442,-38.1452,31,4
measurements.Trace,50,29,-12.1441,-3.69442,-38.1452,-12.1752,-3.6458,-38.1357,52,4
measurements.Trace,50,30,-12.1752,-3.6458,-38.1357,-12.2097,-3.59832,-38.1364,6,4
measurements.Trace,50,31,-12.2097,-3.59832,-38.1364,-12.241,-3.53762,-38.1351,22,4
measurements.Trace,50,32,-12.241,-3.53762,-38.1351,-12.2349,-3.49133,-38.0985,12,4
measurements.Trace,50,33,-12.2349,-3.49133,-38.0985,-12.2075,-3.51803,-38.0609,33,4
measurements.Trace,50,34,-12.2075,-3.51803,-38.0609,-12.1876,-3.47428,-38.0286,365,4
measurements.Trace,50,35,-12.1876,-3.47428,-38.0286,-12.1876,-3.47428,-38.0286,365,4
measurements.Trace,50,36,-12.1876,-3.47428,-38.0286,-12.1876,-3.47428,-38.0286,365,4
measurements.Trace,50,37,-12.1876,-3.47428,-38.0286,-12.2047,-3.5055,-38.054,47,4
measurements.Trace,50,38,-12.2047,-3.5055,-38.054,-12.2251,-3.5212,-38.0824,17,4
measurements.Trace,50,39,-12.2251,-3.5212,-38.0824,-12.241,-3.53762,-38.1351,22,4
measurements.Trace,50,40,-12.241,-3.53762,-38.1351,-12.2708,-3.49016,-38.165,96,4
measurements.Trace,50,41,-12.2708,-3.49016,-38.165,-12.295,-3.4336,-38.1932,38,4
measurements.Trace,50,42,-12.295,-3.4336,-38.1932,-12.3145,-3.38982,-38.2376,266,4
measurements.Trace,50,43,-12.3145,-3.38982,-38.2376,-12.3299,-3.33644,-38.2361,15,4
measurements.Trace,50,44,-12.3299,-3.33644,-38.2361,-12.3758,-3.33979,-38.2597,66,4
measurements.Trace,50,45,-12.3758,-3.33979,-38.2597,-12.4203,-3.29184,-38.2709,143,4
measurements.Trace,50,46,-12.4203,-3.29184,-38.2709,-12.4698,-3.25164,-38.2935,211,4
measurements.Trace,50,47,-12.4698,-3.25164,-38.2935,-12.4983,-3.19437,-38.2973,163,4
measurements.Trace,50,48,-12.4983,-3.19437,-38.2973,-12.5494,-3.16077,-38.3209,141,4
measurements.Trace,50,49,-12.5494,-3.16077,-38.3209,-12.5799,-3.11468,-38.3413,124,4
measurements.Trace,50,50,-12.5799,-3.11468,-38.3413,-12.5868,-3.05562,-38.3432,267,4
measurements.Trace,50,51,-12.5868,-3.05562,-38.3432,-12.5868,-3.05562,-38.3432,267,4
measurements.Trace,50,52,-12.5868,-3.05562,-38.3432,-12.5868,-3.05562,-38.3432,267,4
measurements.Trace,50,53,-12.5868,-3.05562,-38.3432,-12.6252,-3.05922,-38.3761,136,4
measurements.Trace,50,54,-12.6252,-3.05922,-38.3761,-12.6612,-3.00559,-38.3908,59,4
measurements.Trace,50,55,-12.6612,-3.00559,-38.3908,-12.7086,-2.98293,-38.3961,156,4
measurements.Trace,50,56,-12.7086,-2.98293,-38.3961,-12.7439,-2.9407,-38.4074,184,4
measurements.Trace,50,57,-12.7439,-2.9407,-38.4074,-12.7912,-2.90529,-38.4256,240,4
measurements.Trace,50,58,-12.7912,-2.90529,-38.4256,-12.8173,-2.85601,-38.4501,216,4
measurements.Trace,50,59,-12.8173,-2.85601,-38.4501,-12.8541,-2.80763,-38.4755,65,4
measurements.Trace,50,60,-12.8541,-2.80763,-38.4755,-12.8665,-2.77364,-38.4912,238,4
measurements.Trace,50,61,-12.8665,-2.77364,-38.4912,-12.9196,-2.76399,-38.5184,322,4
measurements.Trace,50,62,-12.9196,-2.76399,-38.5184,-12.9714,-2.73175,-38.5324,258,4
measurements.Trace,50,63,-12.9714,-2.73175,-38.5324,-13.01,-2.68677,-38.5338,218,4
measurements.Trace,50,64,-13.01,-2.68677,-38.5338,-13.0265,-2.62268,-38.5309,305,4
measurements.Trace,51,0,-9.24809,-6.75506,-37.7643,-9.24809,-6.75506,-37.7643,266,4
measurements.Trace,51,1,-9.24809,-6.75506,-37.7643,-9.30602,-6.73651,-37.7955,22,4
measurements.Trace,51,2,-9.30602,-6.73651,-37.7955,-9.36155,-6.70609,-37.815,5,4
measurements.Trace,51,3,-9.36155,-6.70609,-37.815,-9.35879,-6.66095,-37.7887,39,4
measurements.Trace,51,4,-9.35879,-6.66095,-37.7887,-9.40371,-6.61368,-37.7952,60,4
measurements.Trace,51,5,-9.40371,-6.61368,-37.7952,-9.38881,-6.57767,-37.7742,46,4
measurements.Trace,51,6,-9.38881,-6.57767,-37.7742,-9.43337,-6.52972,-37.7854,120,4
measurements.Trace,51,7,-9.43337,-6.52972,-37.7854,-9.46887,-6.47153,-37.7847,82,4
measurements.Trace,51,8,-9.46887,-6.47153,-37.7847,-9.49407,-6.417,-37.7985,135,4
measurements.Trace,51,9,-9.49407,-6.417,-37.7985,-9.53966,-6.39094,-37.8278,180,4
measurements.Trace,51,10,-9.53966,-6.39094,-37.8278,-9.57255,-6.35671,-37.8598,200,4
measurements.Trace,51,11,-9.57255,-6.35671,-37.8598,-9.61695,-6.32472,-37.8831,170,4
measurements.Trace,51,12,-9.61695,-6.32472,-37.8831,-9.6391,-6.26974,-37.8819,146,4
measurements.Trace,51,13,-9.6391,-6.26974,-37.8819,-9.6553,-6.21773,-37.8708,216,4
measurements.Trace,51,14,-9.6553,-6.21773,-37.8708,-9.67215,-6.15432,-37.863,371,4
measurements.Trace,52,0,-8.44125,-7.00911,-38.075,-8.44125,-7.00911,-38.075,296,4
measurements.Trace,52,1,-8.44125,-7.00911,-38.075,-8.45518,-6.94913,-38.0724,216,4
measurements.Trace,52,2,-8.45518,-6.94913,-38.0724,-8.4914,-6.89229,-38.0621,234,4
measurements.Trace,52,3,-8.4914,-6.89229,-38.0621,-8.51236,-6.83138,-38.055,231,4
measurements.Trace,52,4,-8.51236,-6.83138,-38.055,-8.55167,-6.78776,-38.0468,213,4
measurements.Trace,52,5,-8.55167,-6.78776,-38.0468,-8.57263,-6.72685,-38.0397,174,4
measurements.Trace,52,6,-8.57263,-6.72685,-38.0397,-8.58919,-6.67552,-38.0239,140,4
measurements.Trace,52,7,-8.58919,-6.67552,-38.0239,-8.61104,-6.63261,-38.0145,161,4
measurements.Trace,52,8,-8.61104,-6.63261,-38.0145,-8.63683,-6.57556,-37.9985,215,4
measurements.Trace,52,9,-8.63683,-6.57556,-37.9985,-8.67871,-6.52783,-37.9899,175,4
measurements.Trace,52,10,-8.67871,-6.52783,-37.9899,-8.72129,-6.48147,-37.9717,260,4
measurements.Trace,52,11,-8.72129,-6.48147,-37.9717,-8.75358,-6.43878,-37.968,218,4
measurements.Trace,52,12,-8.75358,-6.43878,-37.968,-8.79796,-6.42842,-37.9453,255,4
measurements.Trace,52,13,-8.79796,-6.42842,-37.9453,-8.79796,-6.42842,-37.9453,255,4
measurements.Trace,52,14,-8.79796,-6.42842,-37.9453,-8.79796,-6.42842,-37.9453,255,4
measurements.Trace,52,15,-8.79796,-6.42842,-37.9453,-8.79385,-6.37168,-37.9713,352,4
measurements.Trace,52,16,-8.79385,-6.37168,-37.9713,-8.81423,-6.31329,-37.9941,295,4
measurements.Trace,52,17,-8.81423,-6.31329,-37.9941,-8.83859,-6.25352,-37.9973,311,4
measurements.Trace,52,18,-8.83859,-6.25352,-37.9973,-8.87082,-6.19807,-38.0065,308,4
measurements.Trace,52,19,-8.87082,-6.19807,-38.0065,-8.8931,-6.14698,-38.0255,269,4
measurements.Trace,52,20,-8.8931,-6.14698,-38.0255,-8.94546,-6.11222,-38.0097,148,4
measurements.Trace,52,21,-8.94546,-6.11222,-38.0097,-8.95785,-6.07824,-38.0255,278,4
measurements.Trace,52,22,-8.95785,-6.07824,-38.0255,-8.99831,-6.02779,-38.0361,309,4
measurements.Trace,52,23,-8.99831,-6.02779,-38.0361,-9.04323,-5.98052,-38.0426,265,4
measurements.Trace,52,24,-9.04323,-5.98052,-38.0426,-9.07749,-5.93624,-38.0684,220,4
measurements.Trace,52,25,-9.07749,-5.93624,-38.0684,-9.10573,-5.88218,-38.0972,257,4
measurements.Trace,52,26,-9.10573,-5.88218,-38.0972,-9.15476,-5.83741,-38.1043,99,4
measurements.Trace,52,27,-9.15476,-5.83741,-38.1043,-9.16322,-5.78496,-38.1074,128,4
measurements.Trace,52,28,-9.16322,-5.78496,-38.1074,-9.17631,-5.71973,-38.0942,264,4
measurements.Trace,52,29,-9.17631,-5.71973,-38.0942,-9.22314,-5.67975,-38.0969,228,4
measurements.Trace,52,30,-9.22314,-5.67975,-38.0969,-9.28331,-5.6908,-38.0734,390,4
measurements.Trace,53,0,-11.7755,-3.04352,-38.0452,-11.7755,-3.04352,-38.0452,359,4
measurements.Trace,53,1,-11.7755,-3.04352,-38.0452,-11.7709,-3.11055,-38.0346,264,4
measurements.Trace,53,2,-11.7709,-3.11055,-38.0346,-11.756,-3.1614,-38.0063,290,4
measurements.Trace,53,3,-11.756,-3.1614,-38.0063,-11.7243,-3.20156,-37.9801,303,4
measurements.Trace,53,4,-11.7243,-3.20156,-37.9801,-11.6751,-3.20984,-37.9334,202,4
measurements.Trace,53,5,-11.6751,-3.20984,-37.9334,-11.6908,-3.25996,-37.9318,179,4
measurements.Trace,53,6,-11.6908,-3.25996,-37.9318,-11.6464,-3.29194,-37.9085,74,4
measurements.Trace,53,7,-11.6464,-3.29194,-37.9085,-11.6011,-3.33853,-37.9068,287,4
measurements.Trace,53,8,-11.6011,-3.33853,-37.9068,-11.5686,-3.3933,-37.9023,302,4
measurements.Trace,53,9,-11.5686,-3.3933,-37.9023,-11.5195,-3.43807,-37.8952,280,4
measurements.Trace,53,10,-11.5195,-3.43807,-37.8952,-11.4731,-3.47873,-37.8877,218,4
measurements.Trace,53,11,-11.4731,-3.47873,-37.8877,-11.4405,-3.5335,-37.8832,201,4
measurements.Trace,53,12,-11.4405,-3.5335,-37.8832,-11.4046,-3.59102,-37.8887,162,4
measurements.Trace,53,13,-11.4046,-3.59102,-37.8887,-11.356,-3.6276,-37.91,139,4
measurements.Trace,53,14,-11.356,-3.6276,-37.91,-11.3143,-3.65936,-37.9064,327,4
measurements.Trace,53,15,-11.3143,-3.65936,-37.9064,-11.2849,-3.7075,-37.8717,248,4
measurements.Trace,53,16,-11.2849,-3.7075,-37.8717,-11.2343,-3.74566,-37.8636,225,4
measurements.Trace,53,17,-11.2343,-3.74566,-37.8636,-11.2065,-3.79153,-37.8631,133,4
measurements.Trace,53,18,-11.2065,-3.79153,-37.8631,-11.1882,-3.81961,-37.8706,66,4
measurements.Trace,53,19,-11.1882,-3.81961,-37.8706,-11.2275,-3.86284,-37.8551,88,4
measurements.Trace,53,20,-11.2275,-3.86284,-37.8551,-11.237,-3.88653,-37.8493,72,4
measurements.Trace,54,0,-11.262,-3.67427,-37.8899,-11.262,-3.67427,-37.8899,442,4
measurements.Trace,54,1,-11.262,-3.67427,-37.8899,-11.2658,-3.63461,-37.9092,255,4
measurements.Trace,54,2,-11.2658,-3.63461,-37.9092,-11.2608,-3.57262,-37.9246,153,4
measurements.Trace,54,3,-11.2608,-3.57262,-37.9246,-11.2739,-3.50739,-37.9114,159,4
measurements.Trace,54,4,-11.2739,-3.50739,-37.9114,-11.3117,-3.45716,-37.9022,182,4
measurements.Trace,54,5,-11.3117,-3.45716,-37.9022,-11.3278,-3.39239,-37.904,248,4
measurements.Trace,54,6,-11.3278,-3.39239,-37.904,-11.3597,-3.33626,-37.9181,300,4
measurements.Trace,54,7,-11.3597,-3.33626,-37.9181,-11.4091,-3.29217,-37.9204,268,4
measurements.Trace,54,8,-11.4091,-3.29217,-37.9204,-11.4537,-3.25697,-37.9187,289,4
measurements.Trace,54,9,-11.4537,-3.25697,-37.9187,-11.5038,-3.21425,-37.9115,257,4
measurements.Trace,54,10,-11.5038,-3.21425,-37.9115,-11.5148,-3.15769,-37.9141,305,4
measurements.Trace,54,11,-11.5148,-3.15769,-37.9141,-11.5426,-3.09906,-37.9275,273,4
measurements.Trace,54,12,-11.5426,-3.09906,-37.9275,-11.5589,-3.03818,-37.9496,53,4
measurements.Trace,54,13,-11.5589,-3.03818,-37.9496,-11.622,-3.02416,-37.9671,58,4
measurements.Trace,54,14,-11.622,-3.02416,-37.9671,-11.6463,-2.997,-37.9896,31,4
measurements.Trace,54,15,-11.6463,-2.997,-37.9896,-11.6303,-2.9462,-37.996,431,4
measurements.Trace,55,0,-14.6634,-2.67024,-38.5558,-14.6634,-2.67024,-38.5558,389,4
measurements.Trace,55,1,-14.6634,-2.67024,-38.5558,-14.6279,-2.68695,-38.5703,255,4
measurements.Trace,55,2,-14.6279,-2.68695,-38.5703,-14.6099,-2.74444,-38.5722,37,4
measurements.Trace,55,3,-14.6099,-2.74444,-38.5722,-14.5503,-2.76348,-38.5853,171,4
measurements.Trace,55,4,-14.5503,-2.76348,-38.5853,-14.5264,-2.79521,-38.5782,171,4
measurements.Trace,55,5,-14.5264,-2.79521,-38.5782,-14.5106,-2.86066,-38.5715,155,4
measurements.Trace,55,6,-14.5106,-2.86066,-38.5715,-14.4708,-2.89971,-38.5643,137,4
measurements.Trace,55,7,-14.4708,-2.89971,-38.5643,-14.43,-2.94948,-38.5585,138,4
measurements.Trace,55,8,-14.43,-2.94948,-38.5585,-14.3981,-2.99285,-38.5573,198,4
measurements.Trace,55,9,-14.3981,-2.99285,-38.5573,-14.3573,-3.04262,-38.5515,161,4
measurements.Trace,55,10,-14.3573,-3.04262,-38.5515,-14.3309,-3.09122,-38.5319,110,4
measurements.Trace,55,11,-14.3309,-3.09122,-38.5319,-14.2815,-3.1027,-38.5101,132,4
measurements.Trace,55,12,-14.2815,-3.1027,-38.5101,-14.2438,-3.14583,-38.4741,186,4
measurements.Trace,55,13,-14.2438,-3.14583,-38.4741,-14.214,-3.19329,-38.4442,246,4
measurements.Trace,55,14,-14.214,-3.19329,-38.4442,-14.2125,-3.24092,-38.4164,327,4
measurements.Trace,55,15,-14.2125,-3.24092,-38.4164,-14.2159,-3.2963,-38.3999,343,4
measurements.Trace,55,16,-14.2159,-3.2963,-38.3999,-14.2159,-3.2963,-38.3999,343,4
measurements.Trace,55,17,-14.2159,-3.2963,-38.3999,-14.2159,-3.2963,-38.3999,343,4
measurements.Trace,55,18,-14.2159,-3.2963,-38.3999,-14.1631,-3.28501,-38.4141,266,4
measurements.Trace,55,19,-14.1631,-3.28501,-38.4141,-14.1246,-3.33388,-38.4329,229,4
measurements.Trace,55,20,-14.1246,-3.33388,-38.4329,-14.0868,-3.37135,-38.4551,223,4
measurements.Trace,55,21,-14.0868,-3.37135,-38.4551,-14.0253,-3.39197,-38.4387,242,4
measurements.Trace,55,22,-14.0253,-3.39197,-38.4387,-14.0091,-3.45674,-38.4369,252,4
measurements.Trace,55,23,-14.0091,-3.45674,-38.4369,-13.9637,-3.49944,-38.4149,139,4
measurements.Trace,55,24,-13.9637,-3.49944,-38.4149,-13.9286,-3.48423,-38.4053,349,4
measurements.Trace,55,25,-13.9286,-3.48423,-38.4053,-13.9286,-3.48423,-38.4053,349,4
measurements.Trace,55,26,-13.9286,-3.48423,-38.4053,-13.9286,-3.48423,-38.4053,349,4
measurements.Trace,55,27,-13.9286,-3.48423,-38.4053,-13.9392,-3.54257,-38.4045,145,4
measurements.Trace,55,28,-13.9392,-3.54257,-38.4045,-13.9252,-3.60255,-38.407,97,4
measurements.Trace,55,29,-13.9252,-3.60255,-38.407,-13.9025,-3.64021,-38.4058,91,4
measurements.Trace,55,30,-13.9025,-3.64021,-38.4058,-13.8718,-3.68951,-38.4105,179,4
measurements.Trace,55,31,-13.8718,-3.68951,-38.4105,-13.8284,-3.73063,-38.418,187,4
measurements.Trace,55,32,-13.8284,-3.73063,-38.418,-13.81,-3.78743,-38.4247,206,4
measurements.Trace,55,33,-13.81,-3.78743,-38.4247,-13.8209,-3.84645,-38.4191,350,4
measurements.Trace,55,34,-13.8209,-3.84645,-38.4191,-13.8173,-3.90276,-38.4072,393,4
measurements.Trace,55,35,-13.8173,-3.90276,-38.4072,-13.8173,-3.90276,-38.4072,393,4
measurements.Trace,55,36,-13.8173,-3.90276,-38.4072,-13.8173,-3.90276,-38.4072,393,4
measurements.Trace,55,37,-13.8173,-3.90276,-38.4072,-13.7637,-3.93159,-38.4171,245,4
measurements.Trace,55,38,-13.7637,-3.93159,-38.4171,-13.6961,-3.92966,-38.4168,183,4
measurements.Trace,55,39,-13.6961,-3.92966,-38.4168,-13.6683,-3.98829,-38.4033,183,4
measurements.Trace,55,40,-13.6683,-3.98829,-38.4033,-13.6326,-4.02985,-38.3968,127,4
measurements.Trace,55,41,-13.6326,-4.02985,-38.3968,-13.5817,-4.06733,-38.3934,128,4
measurements.Trace,55,42,-13.5817,-4.06733,-38.3934,-13.5396,-4.05304,-38.3882,347,4
measurements.Trace,55,43,-13.5396,-4.05304,-38.3882,-13.5396,-4.05304,-38.3882,347,4
measurements.Trace,55,44,-13.5396,-4.05304,-38.3882,-13.5396,-4.05304,-38.3882,347,4
measurements.Trace,55,45,-13.5396,-4.05304,-38.3882,-13.542,-4.11027,-38.4064,189,4
measurements.Trace,55,46,-13.542,-4.11027,-38.4064,-13.5099,-4.1696,-38.4173,136,4
measurements.Trace,55,47,-13.5099,-4.1696,-38.4173,-13.4728,-4.17582,-38.4105,353,4
measurements.Trace,56,0,-13.9303,-5.95139,-38.1996,-13.9303,-5.95139,-38.1996,251,4
measurements.Trace,56,1,-13.9303,-5.95139,-38.1996,-13.9815,-5.96316,-38.2296,80,4
measurements.Trace,56,2,-13.9815,-5.96316,-38.2296,-14.01,-5.95126,-38.2399,21,4
measurements.Trace,56,3,-14.01,-5.95126,-38.2399,-14.0483,-5.9056,-38.2461,32,4
measurements.Trace,56,4,-14.0483,-5.9056,-38.2461,-14.0662,-5.87684,-38.2433,22,4
measurements.Trace,56,5,-14.0662,-5.87684,-38.2433,-14.0979,-5.81682,-38.2372,34,4
measurements.Trace,56,6,-14.0979,-5.81682,-38.2372,-14.1345,-5.79328,-38.2415,25,4
measurements.Trace,56,7,-14.1345,-5.79328,-38.2415,-14.1649,-5.7433,-38.2416,19,4
measurements.Trace,56,8,-14.1649,-5.7433,-38.2416,-14.1927,-5.73003,-38.2614,8,4
measurements.Trace,56,9,-14.1927,-5.73003,-38.2614,-14.2094,-5.68259,-38.2658,30,4
measurements.Trace,56,10,-14.2094,-5.68259,-38.2658,-14.2295,-5.63628,-38.2804,46,4
measurements.Trace,56,11,-14.2295,-5.63628,-38.2804,-14.2614,-5.58015,-38.2944,38,4
measurements.Trace,56,12,-14.2614,-5.58015,-38.2944,-14.2832,-5.52449,-38.298,74,4
measurements.Trace,56,13,-14.2832,-5.52449,-38.298,-14.3234,-5.49,-38.3207,22,4
measurements.Trace,56,14,-14.3234,-5.49,-38.3207,-14.3391,-5.43342,-38.2942,34,4
measurements.Trace,56,15,-14.3391,-5.43342,-38.2942,-14.3778,-5.38844,-38.2956,67,4
measurements.Trace,56,16,-14.3778,-5.38844,-38.2956,-14.3892,-5.34532,-38.2805,43,4
measurements.Trace,56,17,-14.3892,-5.34532,-38.2805,-14.4344,-5.31859,-38.3145,86,4
measurements.Trace,56,18,-14.4344,-5.31859,-38.3145,-14.459,-5.27546,-38.3249,95,4
measurements.Trace,56,19,-14.459,-5.27546,-38.3249,-14.4454,-5.22942,-38.2977,273,4
measurements.Trace,56,20,-14.4454,-5.22942,-38.2977,-14.4454,-5.22942,-38.2977,273,4
measurements.Trace,56,21,-14.4454,-5.22942,-38.2977,-14.4454,-5.22942,-38.2977,273,4
measurements.Trace,56,22,-14.4454,-5.22942,-38.2977,-14.4884,-5.24008,-38.3467,88,4
measurements.Trace,56,23,-14.4884,-5.24008,-38.3467,-14.5182,-5.19263,-38.3766,13,4
measurements.Trace,56,24,-14.5182,-5.19263,-38.3766,-14.5492,-5.1511,-38.4124,199,4
measurements.Trace,56,25,-14.5492,-5.1511,-38.4124,-14.5175,-5.09166,-38.4065,131,4
measurements.Trace,56,26,-14.5175,-5.09166,-38.4065,-14.5427,-5.03713,-38.4203,120,4
measurements.Trace,56,27,-14.5427,-5.03713,-38.4203,-14.5701,-4.99058,-38.4256,105,4
measurements.Trace,56,28,-14.5701,-4.99058,-38.4256,-14.6125,-4.94742,-38.4324,33,4
measurements.Trace,56,29,-14.6125,-4.94742,-38.4324,-14.6471,-4.90382,-38.4534,65,4
measurements.Trace,56,30,-14.6471,-4.90382,-38.4534,-14.6595,-4.83723,-38.4498,46,4
measurements.Trace,56,31,-14.6595,-4.83723,-38.4498,-14.6872,-4.7786,-38.4632,54,4
measurements.Trace,56,32,-14.6872,-4.7786,-38.4632,-14.7183,-4.72998,-38.4537,53,4
measurements.Trace,56,33,-14.7183,-4.72998,-38.4537,-14.74,-4.70304,-38.4564,93,4
measurements.Trace,56,34,-14.74,-4.70304,-38.4564,-14.7617,-4.64349,-38.4397,99,4
measurements.Trace,56,35,-14.7617,-4.64349,-38.4397,-14.7883,-4.59169,-38.4344,257,4
measurements.Trace,56,36,-14.7883,-4.59169,-38.4344,-14.8291,-4.55079,-38.407,43,4
measurements.Trace,56,37,-14.8291,-4.55079,-38.407,-14.8118,-4.53554,-38.3937,26,4
measurements.Trace,56,38,-14.8118,-4.53554,-38.3937,-14.7839,-4.50344,-38.3674,76,4
measurements.Trace,56,39,-14.7839,-4.50344,-38.3674,-14.8332,-4.46822,-38.3365,360,4
measurements.Trace,57,0,-10.7781,0.813972,-39.0324,-10.7781,0.813972,-39.0324,357,4
measurements.Trace,57,1,-10.7781,0.813972,-39.0324,-10.832,0.85488,-39.0306,339,4
measurements.Trace,57,2,-10.832,0.85488,-39.0306,-10.8613,0.894144,-39.0321,21,4
measurements.Trace,57,3,-10.8613,0.894144,-39.0321,-10.8458,0.94038,-39.0539,206,4
measurements.Trace,57,4,-10.8458,0.94038,-39.0539,-10.845,0.999868,-39.07,161,4
measurements.Trace,57,5,-10.845,0.999868,-39.07,-10.8724,1.04642,-39.0753,58,4
measurements.Trace,57,6,-10.8724,1.04642,-39.0753,-10.887,1.09795,-39.1084,108,4
measurements.Trace,57,7,-10.887,1.09795,-39.1084,-10.8792,1.11114,-39.1355,19,4
measurements.Trace,57,8,-10.8792,1.11114,-39.1355,-10.8816,1.15353,-39.1739,114,4
measurements.Trace,57,9,-10.8816,1.15353,-39.1739,-10.9078,1.20601,-39.1733,147,4
measurements.Trace,57,10,-10.9078,1.20601,-39.1733,-10.945,1.25371,-39.1939,137,4
measurements.Trace,57,11,-10.945,1.25371,-39.1939,-10.9591,1.30981,-39.2116,97,4
measurements.Trace,57,12,-10.9591,1.30981,-39.2116,-11.002,1.35549,-39.1886,80,4
measurements.Trace,57,13,-11.002,1.35549,-39.1886,-11.0171,1.3897,-39.2242,49,4
measurements.Trace,57,14,-11.0171,1.3897,-39.2242,-11.0177,1.42273,-39.2737,107,4
measurements.Trace,57,15,-11.0177,1.42273,-39.2737,-11.0212,1.46307,-39.2978,56,4
measurements.Trace,57,16,-11.0212,1.46307,-39.2978,-11.0654,1.5117,-39.3138,124,4
measurements.Trace,57,17,-11.0654,1.5117,-39.3138,-11.0929,1.54549,-39.3062,111,4
measurements.Trace,57,18,-11.0929,1.54549,-39.3062,-11.0962,1.60248,-39.3229,111,4
measurements.Trace,57,19,-11.0962,1.60248,-39.3229,-11.1295,1.65589,-39.3178,109,4
measurements.Trace,57,20,-11.1295,1.65589,-39.3178,-11.151,1.69948,-39.3132,85,4
measurements.Trace,57,21,-11.151,1.69948,-39.3132,-11.2108,1.70187,-39.3075,262,4
measurements.Trace,57,22,-11.2108,1.70187,-39.3075,-11.2108,1.70187,-39.3075,262,4
measurements.Trace,57,23,-11.2108,1.70187,-39.3075,-11.2108,1.70187,-39.3075,262,4
measurements.Trace,57,24,-11.2108,1.70187,-39.3075,-11.2594,1.74732,-39.3194,271,4
measurements.Trace,57,25,-11.2594,1.74732,-39.3194,-11.3063,1.7873,-39.3221,63,4
measurements.Trace,57,26,-11.3063,1.7873,-39.3221,-11.3311,1.8425,-39.3407,109,4
measurements.Trace,57,27,-11.3311,1.8425,-39.3407,-11.3841,1.86881,-39.3606,104,4
measurements.Trace,57,28,-11.3841,1.86881,-39.3606,-11.4097,1.90989,-39.3567,83,4
measurements.Trace,57,29,-11.4097,1.90989,-39.3567,-11.4301,1.95552,-39.3665,60,4
measurements.Trace,57,30,-11.4301,1.95552,-39.3665,-11.4684,2.00118,-39.3727,68,4
measurements.Trace,57,31,-11.4684,2.00118,-39.3727,-11.4852,2.06459,-39.3649,40,4
measurements.Trace,57,32,-11.4852,2.06459,-39.3649,-11.506,2.12229,-39.3829,105,4
